"name","longitude","latitude","prov","date","key"
"Varanus varius",152.81667,-27.38333,"gbif","2010-01-08",1066592611
"Dipsosaurus dorsalis",-116.689808203858,34.4531059950957,"gbif","1975-04-28",887640361
"Egernia saxatilis",152.24997,-29.5062700255132,"gbif","1980-12-14",1075026974
"Heteronotia binoei",132.2288,-13.3266,"gbif","2008-09-15",484481913
"Eremiascincus richardsonii",137.53054,-34.57388,"gbif","2004-10-14",500802868
"Psammodromus hispanicus",-3.51,37.54,"gbif",NA,165008279
"Austrelaps superbus",147.98,-39.65,"gbif","1972-09-29",1272428267
"Liolaemus bibronii",-71.31227,-40.83378,"gbif","1984-01-25",382099550
"Lacerta agilis",7.71434,49.09082,"gbif","2015-04-14",1137026466
"Notechis scutatus",152.666,-29.416,"gbif","1975-09-03",1100396835
"Liopholis inornata",138.3025,-26.78666,"gbif","1998-03-27",500784349
"Pseudemoia spenceri",147.67,-36.5,"gbif","1975-01-29",478572559
"Eremiascincus richardsonii",139.95944,-33.77666,"gbif","2000-12-04",500794258
"Chamaeleo dilepis",33.67323,-14.02793,"gbif","1983-02-10",1253312896
"Hemiergis peronii",139.7362,-36.16659,"gbif","1996-12-04",501900057
"Psammodromus hispanicus",-0.78,41.67,"gbif",NA,165009333
"Rhinella marina",-92.971,15.642,"gbif","2003-09-08",370880590
"Gehyra variegata",135.36027,-29.63749,"gbif","2007-03-08",691142562
"Zootoca vivipara",-6.5738,52.29695,"gbif","2014-04-13",1029981981
"Anolis humilis",-84,10.2,"gbif","1986-04-11",1145514948
"Incilius alvarius",-114.46,32.88,"gbif","1978-06-13",786295582
"Psammodromus algirus",-1.77,39.97,"gbif",NA,165006799
"Psammodromus algirus",-0.48,39.95,"gbif",NA,165006628
"Chamaeleo dilepis",38.43842,7.06273,"gbif","2005-02-12",921062543
"Tiliqua nigrolutea",148.33,-36.95,"gbif","1967-10-24",478545334
"Desmognathus fuscus",-79.09,41.49,"gbif","1995-12-31",786491272
"Psammodromus hispanicus",-0.23,40.39,"gbif",NA,165008124
"Anaxyrus cognatus",-107.67,32.32,"gbif",NA,174492525
"Anolis lionotus",-83.82814,9.79135,"gbif","1968-05-17",886765676
"Sceloporus undulatus",-92.99861,31.47556,"gbif","2002-04-13",45811064
"Heteronotia binoei",144.13258,-29.8500700260762,"gbif","2009-03-22",1074768579
"Eleutherodactylus coqui",-159.50485,22.20066,"gbif","2011-05-19",1265232393
"Egernia striolata",149.6354,-30.5238400271688,"gbif","2009-07-28",1071622456
"Egernia saxatilis",148.28,-37.67,"gbif","1979-08-09",1272448449
"Dipsosaurus dorsalis",-117.973696776989,35.3003145616172,"gbif","1976-05-07",1145438406
"Anaxyrus cognatus",-107.32,32.87,"gbif",NA,174492522
"Pseudonaja textilis",150.35803,-33.2918000314346,"gbif","2008-11-10",1074673097
"Psammodromus hispanicus",-7.49,41.86,"gbif",NA,165009104
"Eurycea bislineata",-77.7853,37.7039,"gbif","1987-03-14",895445077
"Ctenotus uber",139.10454,-33.34936,"gbif","1992-10-22",501892629
"Psammodromus hispanicus",-4.74,37.08,"gbif",NA,165009042
"Varanus varius",152.53356,-29.4072300253504,"gbif","2013-03-21",1070543774
"Anaxyrus debilis",-107.633687924957,30.1834782957307,"gbif","1959-08-19",686759220
"Tiliqua rugosa",134.29127,-32.12257,"gbif","2005-12-07",501921453
"Varanus varius",153.56853,-28.5964800240103,"gbif","2013-05-16",1071110932
"Eremiascincus richardsonii",151.02138,-28.94416,"gbif","1998-01-19",1100422978
"Egernia striolata",147.90334,-35.2533900341384,"gbif","2004-03-08",1069603384
"Austrelaps superbus",148.0167,-40.1167,"gbif","1990-01-14",223776523
"Psammodromus algirus",-6.53,38.51,"gbif",NA,165006317
"Zootoca vivipara",8.03262,50.71361,"gbif","2014-05-30",1038269741
"Lacerta agilis",8.66364,49.58688,"gbif","2014-04-25",922170633
"Psammodromus hispanicus",-6.91,37.25,"gbif",NA,165008895
"Lacerta agilis",8.62715,50.06645,"gbif","2014-04-22",1024125781
"Tiliqua rugosa",149.40811,-31.0092300279455,"gbif","2008-10-08",1071577519
"Liolaemus multimaculatus",-56.70119,-36.49136,"gbif",NA,231019518
"Pseudemoia spenceri",148.85,-37.28,"gbif","1983-02-06",1272452944
"Anaxyrus cognatus",-106.480337432492,31.3401165769818,"gbif","1995-08-08",1061381587
"Psammodromus hispanicus",-5.88,40.3,"gbif",NA,165008379
"Psammodromus hispanicus",-3.18,40.7,"gbif",NA,165008858
"Lithobates pipiens",-85,50,"gbif","2001-04-29",44148929
"Eurycea bislineata",-74.6648,40.7186,"gbif","1999-05-11",895439265
"Psammodromus hispanicus",-4.36,40.6,"gbif",NA,165008322
"Anaxyrus cognatus",-103.83,26.22,"gbif","1973-09-07",786256101
"Liolaemus quilmes",-65,-26.43167,"gbif","2001-12-09",1249188237
"Zootoca vivipara",5.86063,52.01491,"gbif",NA,1215133850
"Psammodromus hispanicus",-0.79,37.61,"gbif",NA,165009051
"Pseudonaja textilis",152.71375,-28.3816400236533,"gbif","2001-03-09",1071487462
"Lepidophyma flavimaculatum",-83.78333,10.45,"gbif",NA,657473537
"Anolis carolinensis",-96.84917,33.04963,"gbif","2016-05-25",1270053467
"Egernia saxatilis",147.6,-37.76,"gbif","2006-09-12",1272279526
"Amphibolurus muricatus",149.87655,-34.2365800327769,"gbif","2011-03-25",1071921026
"Zootoca vivipara",7.29524,50.35887,"gbif","2016-06-17",1273848718
"Liolaemus melanops",-67.88534,-43.99375,"gbif",NA,231019522
"Lithobates palmipes",-87.8333,14.6,"gbif","1945-12-26",476549984
"Pseudonaja textilis",149.84166,-32.91333,"gbif","2012-12-05",1100450038
"Psammodromus algirus",1.13,42.03,"gbif",NA,165007315
"Psammodromus algirus",-4.48,40.51,"gbif",NA,165006211
"Ctenotus taeniolatus",150.39625,-32.6500500304855,"gbif","2005-09-13",1074693808
"Zootoca vivipara",14.6179,61.0367,"gbif","2015-08-16",1135382104
"Psammodromus algirus",-0.31,41.3,"gbif",NA,165005346
"Chamaeleo dilepis",30.875,-29.875,"gbif",NA,286884066
"Anaxyrus debilis",-106.410323255648,29.3801814038973,"gbif","1968-09-13",657394099
"Sceloporus graciosus",-117.8395,34.29413,"gbif","2016-06-07",1272111085
"Sceloporus graciosus",-119.67742,37.71611,"gbif","2015-06-27",1122959540
"Gehyra variegata",137.22367,-19.94833,"gbif","2009-02-13",1085956167
"Pseudonaja textilis",150.566,-29.533,"gbif","1998-03-04",1100432276
"Egernia saxatilis",150.61612,-33.5617400318252,"gbif","1998-03-03",1071934098
"Liolaemus quilmes",-66.15436,-26.52892,"gbif",NA,1211937436
"Pseudonaja textilis",148.2,-37.4,"gbif","2004-01-08",1272280842
"Lithobates pipiens",-76.73337,45.3062,"gbif","2003-05-21",44153452
"Psammodromus algirus",-4.5,41.77,"gbif",NA,165005824
"Lampropholis delicata",150.69964,-34.2345900327742,"gbif","2013-10-27",1071323225
"Desmognathus fuscus",-79.83054,39.61444,"gbif","2014-07-16",1265574546
"Eurycea bislineata",-79.27,37.6,"gbif","1985-12-31",786532649
"Notechis scutatus",150.816,-34.1,"gbif","1973-12-31",1100477369
"Bassiana duperreyi",145.88,-37.68,"gbif","1989-12-12",1272458783
"Pseudacris cadaverina",-114.7343,29.7552,"gbif","2010-03-20",891766574
"Anolis lionotus",-84.1819507130257,10.3000350368527,"gbif","1969-08-12",657456680
"Liolaemus darwinii",-67.27744,-40.27497,"gbif","2007-11-28",1249225226
"Podarcis muralis",6.09,49.9,"gbif","2015-04-19",1213316494
"Pseudonaja textilis",151.13702,-32.67972003053,"gbif","2009-10-05",1070189736
"Anaxyrus cognatus",-99.571,22.421,"gbif","1988-09-13",370485552
"Chamaeleo dilepis",15.62433,-21.78583,"gbif","1986-04-16",543508808
"Tiliqua rugosa",132.79133,-31.93477,"gbif","2005-12-14",501568978
"Psammodromus hispanicus",-2.26,37.9,"gbif",NA,165008210
"Liolaemus tari",-74.11676,-13.01675,"gbif","2012-06-02",1249224673
"Pseudonaja textilis",147.18123,-35.0884500339239,"gbif","2001-12-30",1069705788
"Psammodromus hispanicus",-2.94,40.16,"gbif",NA,165008249
"Hemiergis decresiensis",139.15872,-34.93341,"gbif","2002-10-04",501912900
"Chamaeleo dilepis",31.36667,-27.5,"gbif","1977-11-30",287041838
"Eurycea bislineata",-76.75,39.2206,"gbif","1995-06-26",883625125
"Varanus varius",146.72283,-31.3812100285338,"gbif","2010-02-09",1071598575
"Pseudonaja textilis",153,-28.616,"gbif","2007-12-13",1100445346
"Pseudemoia entrecasteauxii",140.39055,-37.89916,"gbif","2009-04-11",691148748
"Sceloporus variabilis",-98.26146,26.09616,"gbif","2014-11-07",1042815515
"Pseudemoia spenceri",149.32354,-36.9223100361565,"gbif","2002-09-02",1071936141
"Egernia cunninghami",150.90177,-31.8669800292917,"gbif","1996-04-05",1071829941
"Psammodromus algirus",-1.6,42.31,"gbif",NA,165007493
"Podarcis muralis",8.47954,49.78022,"gbif","2014-04-15",923112956
"Uta stansburiana",-117.31167,34.30327,"gbif","2016-04-23",1265594153
"Plestiodon gilberti",-116.85999,33.996159999125,"gbif","2009-07-13",331845938
"Ctenotus uber",148.95119,-33.9651000323984,"gbif","1984-09-24",1067124351
"Eremiascincus richardsonii",136.85331,-30.41532,"gbif","2011-12-20",728025976
"Egernia saxatilis",148.33,-37.05,"gbif","1966-03-27",1272433034
"Austrelaps superbus",148.28994,-35.7606200347818,"gbif","2001-08-19",1071688976
"Sceloporus occidentalis",-122.3687,37.4934,"gbif","2016-02-04",1249285200
"Sceloporus graciosus",-116.66759,33.61569,"gbif","2008-06-17",172644831
"Sceloporus merriami",-102.750217262992,26.1503157875713,"gbif","1982-07-08",866171964
"Pseudonaja textilis",133.4202,-15.89818,"gbif","2009-04-25",691229804
"Psammodromus hispanicus",-0.09,40.93,"gbif",NA,165009190
"Uta stansburiana",-116.45376,33.00427,"gbif","2016-03-20",1262387962
"Anaxyrus debilis",-103.836,26.736,"gbif","1976-07-10",370437332
"Liolaemus bibronii",-70.8577,-41.15474,"gbif","1983-12-15",382100136
"Varanus varius",152.47564,-30.6405300273564,"gbif","2013-03-26",1071127208
"Lampropholis delicata",151.53901,-33.3018700314493,"gbif","2013-03-29",1069673337
"Amphibolurus muricatus",151.15449,-34.0985500325852,"gbif","2010-02-02",1070760736
"Anolis cristatellus",-66.85,17.95,"gbif","2011-08-25",1146417437
"Parasuta flagellum",149.24421,-36.4933800356656,"gbif","1999-04-11",1071798098
"Psammodromus hispanicus",-6.18,38.68,"gbif",NA,165008545
"Ctenotus taeniolatus",151.20312,-33.3790100315614,"gbif","2007-05-24",1070046847
"Tiliqua nigrolutea",148.301008089041,-41.8786029097579,"gbif",NA,500723705
"Desmognathus fuscus",-82.61317,36.50457,"gbif","1995-04-15",476761882
"Psammodromus hispanicus",-5.22,41.67,"gbif",NA,165009296
"Dipsosaurus dorsalis",-114.83581415242,30.998481799764,"gbif","1967-03-21",657395371
"Austrelaps superbus",147.05,-41.36666,"gbif","1998-11-08",500549242
"Egernia cunninghami",148.61703,-36.67137,"gbif","1999-01-19",1074919201
"Sceloporus undulatus",-103.29451,33.68464,"gbif","2005-08-13",675494880
"Psammodromus hispanicus",0.12,40.12,"gbif",NA,165008660
"Zootoca vivipara",16.0902,59.7049,"gbif","2015-09-08",1136929367
"Austrelaps superbus",150.59996,-34.5982400332717,"gbif","1992-09-04",1066969137
"Sceloporus occidentalis",-118.56588,34.35713,"gbif","2016-03-19",1262384143
"Liolaemus fitzingerii",-70.04814,-44.97967,"gbif",NA,1211937569
"Anolis humilis",-83.78333,10.45,"gbif",NA,657473835
"Lacerta agilis",10.45027,48.81936,"gbif","2014-04-21",922164398
"Stellagama stellio",28.1,36.0833,"gbif","1959-04-01",1039466884
"Tiliqua rugosa",143.05139,-30.9015900277741,"gbif","2007-11-23",1070405970
"Sceloporus occidentalis",-122.45121,39.02809,"gbif","2016-04-30",1265900234
"Podarcis muralis",8.72048,45.99303,"gbif","2016-04-19",1273847043
"Sceloporus variabilis",-99.19372,29.6356,"gbif","2016-04-09",1265568660
"Lampropholis delicata",150.2643,-33.6600800319661,"gbif","2014-01-10",1071378065
"Chamaeleo dilepis",39.41667,-9.6,"gbif","1939-05-11",476678018
"Pseudacris cadaverina",-118.95258,34.57213,"gbif","2010-05-19",891065581
"Ctenotus regius",140.21763,-32.10247,"gbif","2005-11-17",501920316
"Anolis carolinensis",-159.32064,22.06088,"gbif","2015-05-22",1092891836
"Egernia striolata",150.91264,-30.9990000279293,"gbif","2001-08-29",1071903047
"Lithobates palmipes",-88.95,16.26667,"gbif","1962-08-19",476589589
"Zootoca vivipara",17.7399,62.3909,"gbif","2015-08-07",1135224787
"Gehyra variegata",140.54749,-31.96693,"gbif","2007-04-04",691142686
"Eurycea bislineata",-69.91898,45.30798,"gbif","2003-06-01",1039471900
"Zootoca vivipara",9.36439,51.80978,"gbif","2014-05-31",1038877523
"Psammodromus algirus",-3.3,41.06,"gbif",NA,165007051
"Liopholis inornata",141.98,-34.87,"gbif","1985-05-17",1272455620
"Sceloporus undulatus",-98.88083,30.13583,"gbif","2004-03-29",675731006
"Egernia striolata",149.6516,-30.6263600273337,"gbif","2005-10-09",1070009479
"Psammodromus algirus",-7.11,38.25,"gbif",NA,165006348
"Anolis intermedius",-84.4333,10.3333,"gbif","1951-07-10",686739999
"Austrelaps superbus",146.75,-41.53332,"gbif","1986-04-01",500548516
"Notechis scutatus",149.71428,-36.8950100361259,"gbif","2004-11-02",1071866583
"Psammodromus hispanicus",-1.82,37.18,"gbif",NA,165008483
"Varanus varius",152.98346,-30.6356700273486,"gbif","2009-02-22",1070402340
"Psammodromus hispanicus",1.26,41.58,"gbif",NA,165008171
"Stellagama stellio",35.4,31.94,"gbif",NA,1094703878
"Tiliqua rugosa",137.60742,-34.68545,"gbif","2004-10-12",501553250
"Notechis scutatus",139.86057,-36.40541,"gbif","1996-12-07",501900075
"Liolaemus petrophilus",-67.50683,-42.36839,"gbif",NA,1211938949
"Pseudacris cadaverina",-118.45663,34.59059,"gbif","2008-06-21",543602248
"Egernia cunninghami",148.95696,-36.5663100357505,"gbif","2007-12-11",1069922037
"Parasuta flagellum",145.07,-37.98,"gbif",NA,478691260
"Anolis lemurinus",-88.332,19.309,"gbif","2004-02-21",370367187
"Lithobates palmipes",-73.3057,4.70742,"gbif","1998-06-30",373529196
"Heteronotia binoei",134.1796,-19.53384,"gbif","2010-04-06",736204539
"Egernia cunninghami",150.73058,-33.4341200316412,"gbif","2007-10-09",1071883038
"Sceloporus malachiticus",-82.5015,8.80594,"gbif","1975-08-08",1145428644
"Amphibolurus muricatus",151.17023,-33.2303000313449,"gbif","2004-06-08",1074829341
"Bassiana duperreyi",138.833,-35.166,"gbif","1996-04-24",500776745
"Bassiana duperreyi",141.13,-38.07,"gbif","1980-03-26",478604622
"Anolis lionotus",-83.7699413328248,10.2139482239516,"gbif","1971-07-31",657456695
"Sceloporus occidentalis",-118.085,34.16224,"gbif","2016-01-25",1249284963
"Psammodromus hispanicus",2.11,41.23,"gbif",NA,165008586
"Gehyra variegata",149.77695,-30.7699500275639,"gbif","2009-10-27",1070134376
"Takydromus sexlineatus",103.349,11.612,"gbif","2002-12-11",197225491
"Bassiana duperreyi",144.25,-38.4,"gbif",NA,478655540
"Liolaemus multimaculatus",-61.38403,-38.98839,"gbif",NA,1211937509
"Ctenotus taeniolatus",151.25333,-24.581,"gbif","2006-03-15",1066589085
"Sceloporus variabilis",-99.037,24.625,"gbif","1997-03-01",235894772
"Xantusia vigilis",-116.94617,34.387,"gbif","2005-02-23",1145563903
"Zootoca vivipara",10.57303,46.26258,"gbif","2016-05-21",1269584029
"Liolaemus kriegi",-71.067,-37.82856,"gbif","1994-12-29",382102264
"Ctenotus taeniolatus",150.28673,-33.2773100314135,"gbif","2009-02-18",1071887461
"Pseudonaja textilis",150.883,-33.583,"gbif","2008-12-31",1100446689
"Anolis carolinensis",-84.11768,31.47018,"gbif","2015-10-09",1144979540
"Uta stansburiana",-118.35432,33.32977,"gbif","2015-08-02",1134971457
"Anolis gundlachi",-66.0783,18.12232,"gbif","2011-06-15",1145580267
"Liolaemus darwinii",-69.64792,-36.48161,"gbif","2001-11-30",1249222733
"Zootoca vivipara",-9.83945,51.54702,"gbif","2015-07-20",1229702827
"Incilius alvarius",-112.84692,34.16283,"gbif","1973-08-11",657447955
"Incilius mazatlanensis",-106.06695219097,23.2837500503411,"gbif","1963-07-25",686783599
"Notechis scutatus",140.03328,-36.94513,"gbif","1997-03-03",501564711
"Desmognathus fuscus",-80.9127,35.3624,"gbif","2006-04-25",895448883
"Austrelaps superbus",140.766,-37.7,"gbif","1979-04-24",500723639
"Podarcis muralis",8.99985,45.52355,"gbif","2016-04-09",1265564279
"Egernia striolata",151.17296,-32.7340300306113,"gbif","2005-10-27",1069907726
"Tiliqua rugosa",121.18414,-30.9485,"gbif","2007-11-29",890192023
"Zootoca vivipara",8.61178,53.86948,"gbif","2014-03-09",923885842
"Podarcis muralis",21.1957,42.67954,"gbif","2015-08-14",1227752615
"Eremiascincus richardsonii",143.55897,-31.4657500286665,"gbif","2000-12-05",1067021613
"Ctenotus taeniolatus",151.03447,-33.6581000319633,"gbif","2008-02-03",1070045633
"Psammodromus hispanicus",-2.59,40.24,"gbif",NA,165008761
"Heteronotia binoei",149.11006,-30.75258,"gbif","2010-10-01",890192038
"Pseudemoia entrecasteauxii",140.74417,-37.8716,"gbif","2005-01-16",501552735
"Zootoca vivipara",5.19944,53.36373,"gbif",NA,1215133838
"Ctenotus taeniolatus",151.59723,-29.2319200250617,"gbif","2009-10-24",1070406615
"Psammodromus hispanicus",-1.4,40.69,"gbif",NA,165009217
"Ctenotus regius",132.12498,-28.52903,"gbif","2006-04-21",501921796
"Egernia striolata",140.06804,-33.77499,"gbif","2009-09-12",691149714
"Anolis carolinensis",-96.8164,30.65686,"gbif","2016-03-31",1265550113
"Incilius alvarius",-110.88655,31.78327,"gbif","2004-08-18",1145558832
"Ctenotus uber",118.66667,-30.9,"gbif",NA,692178821
"Gehyra variegata",136.17666,-30.16194,"gbif","2010-10-28",691153481
"Stellagama stellio",29.9664,31.2422,"gbif","1951-05-23",884812058
"Liopholis inornata",136.59944,-33.04444,"gbif","2005-03-26",500804225
"Lampropholis delicata",152.62177,-31.8183300292163,"gbif","2010-02-01",1071600888
"Pseudemoia spenceri",146.55,-38.37,"gbif","1977-02-10",1272445034
"Egernia saxatilis",149.3,-37.42,"gbif","1983-01-26",478617217
"Dipsosaurus dorsalis",-110.19179,24.0871,"gbif","2015-09-24",1143552590
"Notechis scutatus",134,-26,"gbif","2012-03-28",694163355
"Psammodromus hispanicus",-3.41,40.79,"gbif",NA,165008278
"Rana cascadae",-122.22509,42.66141,"gbif","1999-09-05",543603171
"Psammodromus algirus",-0.96,39.6,"gbif",NA,165007976
"Zootoca vivipara",10.19923,59.53502,"gbif","2015-04-18",1238772532
"Notechis scutatus",140.52258,-37.71519,"gbif","1997-02-10",501564768
"Pseudemoia entrecasteauxii",149.53822,-35.3970700343232,"gbif","2004-02-18",1069603899
"Chamaeleo dilepis",30.375,-30.875,"gbif",NA,286884073
"Pseudonaja textilis",138.59361,-35.14764,"gbif",NA,501552337
"Tiliqua rugosa",133.43654,-32.02198,"gbif","2005-12-08",501569025
"Sceloporus variabilis",-100.27105,25.54882,"gbif","2015-01-25",1065600919
"Incilius mazatlanensis",-104.910246609082,21.3705089300651,"gbif","1963-06-23",543691715
"Psammodromus hispanicus",-0.54,41.48,"gbif",NA,165009325
"Sphaerodactylus macrolepis",-66.9781,18.1247,"gbif","2002-02-15",1039460960
"Desmognathus fuscus",-72.92203,42.57225,"gbif","2007-06-07",476801786
"Zootoca vivipara",8.72996,63.52511,"gbif","2016-05-04",1272933876
"Heteronotia binoei",132.51891,-11.08671,"gbif","2009-09-23",736201187
"Dipsosaurus dorsalis",-109.89785,24.19867,"gbif","2015-09-25",1143559643
"Varanus varius",152.69976,-29.192080024996,"gbif","2011-08-15",1070525262
"Liolaemus kriegi",-70.8323,-38.66166,"gbif","2003-01-23",382102001
"Gehyra variegata",147.49278,-32.6503500304859,"gbif","2007-11-27",1070405868
"Pachymedusa dacnicolor",-107.040311576677,24.6303591580521,"gbif","1970-10-30",543507047
"Varanus varius",148.79477,-31.8473100292612,"gbif","2012-02-14",1074740227
"Moloch horridus",121.44833,-26.06917,"gbif",NA,691859273
"Chamaeleo dilepis",34.11322,-0.37438,"gbif","1998-07-25",1039474228
"Pseudonaja textilis",147.86227,-35.5870000345644,"gbif","2002-09-18",1071694826
"Incilius alvarius",-111.72097,33.30727,"gbif","1917-07-29",1037807530
"Podarcis muralis",8.8345,45.03419,"gbif","2016-03-29",1265546814
"Desmognathus fuscus",-78.68,41.5899999990633,"gbif","1989-08-02",786482410
"Pseudacris cadaverina",-116.78552,32.77688,"gbif","2009-06-25",1135209755
"Tiliqua rugosa",122.11531,-33.9654,"gbif","2012-01-06",1092881284
"Psammodromus algirus",-3.91,42.04,"gbif",NA,165005769
"Egernia striolata",148.43783,-33.9181900323324,"gbif","2003-11-16",1074825318
"Liolaemus scapularis",-65.95,-26.3667,"gbif","1980-03-19",686912631
"Stellagama stellio",34.0013749320589,28.9995648985153,"gbif","1943-08-14",884812112
"Dipsosaurus dorsalis",-115.954558946824,35.2543598116885,"gbif","1988-06-03",543523880
"Sceloporus occidentalis",-122.13374,37.17179,"gbif","2016-03-23",1265540028
"Pseudonaja textilis",140.3125,-34.19223,"gbif","2004-11-09",501557981
"Zootoca vivipara",17.3104,62.6118,"gbif","2014-04-30",1065015366
"Tiliqua nigrolutea",150.43789,-33.7249700320587,"gbif","1987-10-09",1066965443
"Plestiodon gilberti",-121.24722,37.46667,"gbif",NA,543731378
"Tiliqua rugosa",132.08155,-31.25379,"gbif","2007-09-30",501557881
"Zootoca vivipara",-9.98382,52.04713,"gbif","2015-09-30",1229702816
"Tiliqua rugosa",138.416,-31.883,"gbif","2004-05-05",691140728
"Liolaemus walkeri",-75.48343,-11.63349,"gbif","2012-08-11",1249224916
"Notechis scutatus",135.58316,-34.58377,"gbif","2004-09-05",501569317
"Incilius marmoreus",-105.800274121942,22.8904381270069,"gbif","1963-06-30",543691873
"Rhinella marina",145.54721,-17.10929,"gbif","2010-10-02",932746036
"Varanus varius",145.39661,-31.3383300284663,"gbif","2011-11-01",1070806116
"Eremiascincus richardsonii",135.35972,-32.48499,"gbif","2007-09-22",691144976
"Hemiergis peronii",137.44743,-34.40012,"gbif","2004-10-12",501917451
"Zootoca vivipara",12.1265,57.8517,"gbif","2015-08-04",1135250022
"Rhinella marina",-66.905,4.058,"gbif","2003-11-23",197020173
"Anaxyrus cognatus",-97.9776685109401,39.3474719597543,"gbif","1977-04-15",686881217
"Psammodromus hispanicus",-2.47,40.24,"gbif",NA,165008757
"Egernia cunninghami",145.75,-37.38,"gbif","1979-02-16",478614577
"Varanus varius",148.19319,-35.228300034106,"gbif","2012-11-19",1070834502
"Amphibolurus muricatus",149.35797,-35.4059500343346,"gbif","2010-09-18",1071608688
"Zootoca vivipara",11.196,58.9059,"gbif","2015-08-08",1135238350
"Sceloporus merriami",-102.85572,29.47637,"gbif","2015-06-21",1099964866
"Zootoca vivipara",13.5319,58.2456,"gbif","2015-08-05",1135056714
"Liolaemus fitzingerii",-66.05161,-47.65347,"gbif",NA,1211937870
"Tiliqua nigrolutea",149.71258,-34.4506500330711,"gbif","2007-10-28",1069909333
"Liolaemus pictus",-71.91611,-39.37694,"gbif","2001-02-03",910575121
"Notechis scutatus",152.87625,-30.1219300265189,"gbif","2011-10-18",1070529588
"Lithobates palmipes",-73.7169,2.08419,"gbif","1976-08-15",373529243
"Austrelaps superbus",146.933,-37.133,"gbif","1982-11-13",1100370877
"Liopholis inornata",137.61721,-26.1186,"gbif","1998-09-09",500785535
"Liolaemus bibronii",-69.54361,-42.14575,"gbif",NA,1211938845
"Anolis carolinensis",-117.15014,32.73157,"gbif","2016-03-15",1265538456
"Parasuta flagellum",142.35,-37.57,"gbif",NA,1272444402
"Eurycea bislineata",-81.36599,41.06272,"gbif","2015-10-20",1144983547
"Protobothrops mucrosquamatus",120.31967,22.61981,"gbif","1909-03-13",543538494
"Xantusia vigilis",-117.52133,34.336,"gbif","2001-01-06",1145544301
"Rhinella marina",-99.225,18.564,"gbif","2000-03-17",371171839
"Zootoca vivipara",6.14642,50.89125,"gbif","2014-03-25",923884657
"Zootoca vivipara",9.76102,62.9657,"gbif","2015-07-11",1238774195
"Heteronotia binoei",132.075,-13.653,"gbif",NA,1085956651
"Eremiascincus fasciolatus",128.4525,-25.93054,"gbif","2006-09-29",691141442
"Psammodromus algirus",0.71804,41.03068,"gbif","2015-06-06",1144979105
"Chamaeleo dilepis",30.875,-26.875,"gbif",NA,286884096
"Anolis carolinensis",-82.02294,34.14669,"gbif","2016-04-12",1265592621
"Liopholis inornata",140.133,-34.066,"gbif","1991-10-12",500757070
"Tiliqua nigrolutea",149.3167,-36.5667,"gbif","1976-02-06",223784379
"Notechis scutatus",135.89195,-34.80626,"gbif","2015-10-27",1272077139
"Ctenotus regius",143.20634,-33.7205300320523,"gbif","2009-01-11",1070067169
"Incilius marmoreus",-99.319,18.617,"gbif","1953-06-26",370455940
"Psammodromus algirus",-1.35,42.67,"gbif",NA,165007486
"Moloch horridus",141.46001,-31.96,"gbif","1963-05-19",476745715
"Egernia cunninghami",151.00495,-33.7011700320247,"gbif","2001-11-29",1071944483
"Bassiana duperreyi",141.28,-27.32,"gbif","1998-11-30",1272468173
"Plestiodon gilberti",-120.71055,37.41487,"gbif","2003-03-05",1145563946
"Rhinella marina",-93.039,16.856,"gbif","2005-01-10",370669010
"Egernia saxatilis",148.13,-37.2,"gbif","1983-03-16",1272453539
"Egernia striolata",150.88047,-30.333670026862,"gbif","2003-02-23",1070024464
"Varanus varius",152.49055,-28.6100100240327,"gbif","2012-05-03",1071280195
"Liolaemus olongasta",-68.20753,-31.66764,"gbif",NA,1211938643
"Psammodromus hispanicus",0.33,40.76,"gbif",NA,165009176
"Austrelaps superbus",145.08,-38.18,"gbif","1972-03-08",1272411157
"Heteronotia binoei",135.45993,-30.59896,"gbif","2010-10-27",501562444
"Psammodromus hispanicus",-2.83,38.8,"gbif",NA,165008669
"Rhinella marina",-97.028,17.866,"gbif","2004-09-05",370610603
"Anaxyrus debilis",-99.81596,31.0107299991664,"gbif","1970-05-22",675588588
"Egernia saxatilis",148.64969,-35.5051500344609,"gbif","1977-10-27",1075008287
"Eurycea bislineata",-72.0713,41.5444,"gbif","2002-05-30",1039455029
"Hemiergis peronii",140.17904,-37.56969,"gbif","2004-04-07",501562851
"Desmognathus fuscus",-77.05,40.8199999990666,"gbif","1990-06-11",786484986
"Austrelaps superbus",146.57,-38.43,"gbif","1977-02-13",1272444430
"Lithobates palmipes",-35.18593,-6.11433,"gbif",NA,543636564
"Zootoca vivipara",14.1141,58.9695,"gbif","2015-04-17",1065743207
"Liolaemus rothi",-67.00694,-41.52111,"gbif",NA,1211939021
"Psammodromus algirus",-2.49,37.18,"gbif",NA,165006196
"Liopholis inornata",134.97221,-32.94721,"gbif","1990-10-04",500755233
"Egernia striolata",141.06719,-33.1195500311826,"gbif","2009-11-24",1071606151
"Incilius alvarius",-112.22067,32.68928,"gbif","1988-09-30",212099056
"Rana cascadae",-122.65997,41.25332,"gbif","2015-05-27",1098899007
"Xantusia vigilis",-118.2,37.40472,"gbif","2004-05-22",1249189046
"Rana pretiosa",-117.4338,50.3937,"gbif","1949-12-31",1037802161
"Bassiana duperreyi",136.71655,-36.04434,"gbif","1990-11-14",501925556
"Anaxyrus cognatus",-104.34,36.07,"gbif",NA,174492814
